long,lat,X_CART,Y_CART
-95.60018,28.738556,0.653174950793431,0.2904918437187113
-96.593943,28.307291,0.634705993300088,0.26655950355267233
-97.140034,27.829981,0.6261985435472855,0.24532539961785788
-97.370227,27.38019,0.6243755922943846,0.22793173659932123
-97.379761,26.690154,0.6291826947765242,0.20438999709836023
-97.330023,26.210209,0.6337914853368385,0.1885603533997176
-97.140034,25.869946,0.6405704159527129,0.17878797643265049
-97.530036,25.839793,0.631944422688934,0.17417111980152283
-98.240174,26.059934,0.6142620309239011,0.17522950504025744
-99.020178,26.370019,0.5944262447312152,0.17895341202765866
-99.300109,26.839912,0.5849012779927183,0.19259916575820554
-99.520225,27.539999,0.5752304900833873,0.21470120909199528
-100.110266,28.109912,0.5582620021030743,0.2294112169761269
-100.455801,28.696233,0.5467528727454213,0.246820664681739
-100.95745,29.380972,0.531273295540775,0.2665301939723061
-101.66229,29.779423,0.5132898231154772,0.27498501228359196
-102.479863,29.759863,0.4954616335848383,0.2683311057067811
-103.110109,28.969808,0.4861894107818683,0.2364178287912966
-103.939826,29.269842,0.4660580610262342,0.24112291395091212
-104.456823,29.571994,0.4529342715812923,0.24820783440933086
-104.705541,30.121805,0.44446435416381824,0.2657821992662113
-105.03733,30.644099,0.4343907016043938,0.2819340482556365
-105.631583,31.083839,0.4191171961471453,0.29366810162717205
-106.142766,31.399737,0.406389425057414,0.301701456371749
-106.507344,31.754289,0.3967201428721611,0.3120471895767369
-108.24,31.754854,0.35915356263042736,0.3025780188054106
-108.241966,31.342067,0.3609517593791196,0.28799968432579376
-109.043673,31.341899,0.3434410218168665,0.28390224010796966
-111.023786,31.334651,0.3001146552218189,0.2744127426261873
-113.305016,32.038975,0.2478279578910109,0.29037844647002015
-114.814743,32.525276,0.213568819850941,0.30266788885931095
-114.72139,32.72083,0.21506622810342738,0.30993856995444513
-115.99108,32.612583,0.18780293183055605,0.3023655460123582
-117.127729,32.535327,0.16326374545966585,0.2967118039568447
-117.295938,33.046225,0.15857845549223298,0.3146048968123864
-117.944,33.621236,0.14350915738370512,0.333790131112326
-118.410602,33.740909,0.13328243286455646,0.33714635591320563
-118.519895,34.027782,0.1304577778460362,0.3472307401770293
-119.081,34.078,0.11838599570875087,0.3480217662166007
-119.438841,34.348477,0.11035409219036413,0.35714260413012194
-120.367816,34.447226,0.09044800030870018,0.3593396222206345
-120.622865,34.608611,0.08484267504900939,0.36481756602470317
-120.744589,35.156821,0.08167370835142668,0.3843882677536975
-121.714556,36.161721,0.06041062025337326,0.41956748842407465
-122.547451,37.551817,0.042274621607043025,0.46904656258437954
-122.512,37.783611,0.04286504135439933,0.47742569144404073
-122.953317,38.113798,0.03371960302396243,0.4890868579204361
-123.726965,38.951473,0.017816042994535874,0.5190077800134161
-123.86507,39.766927,0.01487688305503268,0.5483813594966802
-124.397958,40.313018,0.0042730011153726604,0.5679956537564882
-124.178875,41.142244,0.008486572500897623,0.5978994206192239
-124.213809,41.999478,0.007712158126205293,0.6287653109965183
-124.53284,42.76599,0.0015620659226109057,0.6563210162520908
-124.14214,43.70838,0.008867856357809002,0.6902124634083667
-123.89893,45.52341,0.01307296564715664,0.7552934998093784
-123.998676,46.283069,0.011124167689012887,0.7824137068738567
-124.079635,46.86475,0.009578092599226432,0.8031412202010426
-124.39567,47.72017,0.003873000739929156,0.8335399673228285
-124.68721,48.184433,-0.0012660172131241866,0.8500112453209834
-124.566101,48.379715,0.0008547322272378919,0.8569328480947909
-123.12,48.04,0.026268433928670128,0.8451722157922453
-122.587138,47.095885,0.03614992321460161,0.8118659508893629
-122.340021,47.359952,0.04039106872913241,0.8213963753791822
-122.499831,48.18016,0.03708345600599795,0.8504273854237465
-122.84,49.0,0.030726678869130282,0.879278537399922
-120.002696,49.000885,0.0798148924475908,0.8815823575002484
-117.03143,48.999309,0.131147457204562,0.886068613680908
-116.048234,49.000369,0.14810460848963178,0.8880952007977244
-113.059502,49.001402,0.19954964915027135,0.8956602295936603
-110.070769,49.003004,0.25079347512002165,0.9054688514369932
-107.082037,49.00458,0.301786821218695,0.9174903165936933
-104.092762,49.00564,0.35249122447988407,0.9316985030324095
-100.629899,49.003004,0.4108120744732884,0.9507606257420628
-97.228943,49.000885,0.46756110259569056,0.9723344210150301
-95.158837,48.999826,0.5018147955136347,0.9868382627477956
-95.156202,49.384014,0.4988529057911844,0.9997778831677806
-94.81754,49.389285,0.5043580697349174,1.0024164551217976
-94.640264,48.840017,0.5116297074059947,0.9852698740434541
-94.32912,48.670673,0.5181236481375625,0.9818986205917759
-93.63061,48.609281,0.5301575943386798,0.9851427405639922
-92.609846,48.450015,0.5483225046187251,0.9877858452143335
-91.639879,48.13993,0.5669925146169544,0.9852691572534988
-90.830264,48.270103,0.5791629283491619,0.9963260722147481
-89.599952,48.010274,0.6017187991309839,0.9982344979937238
-89.599409,48.010274,0.6017277042186269,0.9982392325296853
-89.49003212913499,48.01340615044956,0.6034919067478264,0.999297973029486
-89.488885,48.015263,0.6034934258231176,0.9993694400815156
-89.272917,48.019808,0.6069892717250986,1.0014138301118587
-89.18561,48.047326,0.6081604746232079,1.0030919057432033
-88.378114,48.302918,0.6189019030347841,1.0186976610841278
-87.494396,47.961595,0.6365766302462554,1.0155211100972363
-87.208108,47.848372,0.6423503409878036,1.0144598857027807
-86.921846,47.735123,0.6481347639144164,1.0134246485308163
-86.672068,47.636162,0.6531922576608414,1.012538792880483
-86.495335,47.566838,0.6567686753302293,1.0119473434215165
-86.428647,47.539838,0.658127732867065,1.011699343092083
-86.234447,47.459946,0.6621016720425018,1.0109442670014437
-86.040247,47.380054,0.6660808224006449,1.0102019394114332
-85.846563,47.300136,0.6700570097371361,1.009466535921222
-85.652363,47.220219,0.67404677039005,1.0087489640804983
-85.458163,47.13981,0.6780467690571118,1.0080281998751552
-85.263963,47.059893,0.6820468229870846,1.007336378797598
-85.07028,46.980001,0.6860432696949821,1.0066531542665413
-84.87608,46.900083,0.6900535061488126,1.0059871478070257
-84.826858,46.766732,0.6922603264163739,1.0021390802139754
-84.779238,46.637102,0.6944053349453899,0.9983968189745501
-84.543749,46.538684,0.6993077720795929,0.9975712915188275
-84.543232,46.538684,0.6993162533916589,0.9975765304455987
-84.6049,46.4396,0.6993532069835209,0.9937268615189737
-84.3367,46.40877,0.7040865226223194,0.9954508905069844
-84.14212,46.512226,0.7061732383836418,1.0008010281611992
-84.128374,46.483649,0.7067042416443166,1.0000136441361456
-84.115144,46.370917,0.7081281758762403,0.9964875231365957
-84.091851,46.275419,0.7095339401994254,0.993624141150862
-83.890765,46.116927,0.714544336787603,0.9905505228561252
-83.763228,46.108969,0.7167287523204557,0.9916147042106777
-83.669048,46.122741,0.7181285675354814,0.9930406573280897
-83.616131,46.116927,0.7190614178608911,0.9934030851738787
-83.469551,45.994686,0.7227998173758444,0.9909705332690578
-83.592851,45.816894,0.7226999847953736,0.9839120261095786
-83.397049,45.729044,0.7268891066652442,0.9831182584846719
-83.179052,45.632719,0.7315434840942525,0.9822989859846324
-82.919223,45.51792,0.7370997923393816,0.9813453787602011
-82.760473,45.44751,0.7405023101920872,0.9807661067162239
-82.550925,45.347517,0.7450775804919907,0.9797875871448541
-82.515475,45.204114,0.7472611872955124,0.9755343963778771
-82.485296,45.083993,0.7491006028344587,0.9719772324447432
-82.446667,44.915708,0.7516203424787754,0.9669544912385546
-82.407523,44.743729,0.7541937869509671,0.9618182144184121
-82.368352,44.572809,0.7567597707802864,0.9567169078328748
-82.326546,44.391296,0.7594925199263333,0.9513022630692125
-82.281044,44.192342,0.7624874864685302,0.9453645514005614
-82.24084,44.015608,0.7651486829618764,0.9400883158942024
-82.196373,43.822442,0.7680708162780441,0.9343282142756787
-82.137642,43.571088,0.7718951997423054,0.9268442578309025
-82.190559,43.474272,0.7720885385254899,0.92311631828816
-82.417031,43.017607,0.7733610990935943,0.9057712683002316
-82.429743,42.980038,0.7735648027885443,0.9044092536695253
-82.90018,42.430227,0.771605050937057,0.8812657385185687
-83.119779,42.079912,0.771676505772222,0.8673935309082469
-83.128771,42.068802,0.7716428192497405,0.8669306251054827
-83.142,41.975681,0.7724414023581457,0.8637450705968661
-83.121898,41.949739,0.7730784741194062,0.8631239055296115
-83.02981,41.832796,0.7759788826707715,0.8603433480815084
-82.866306,41.752878,0.7797201154051698,0.8595810970783805
-82.690089,41.675105,0.7836637016238216,0.8590437850185896
-82.439278,41.675105,0.7880409831788036,0.8618998532607568
-82.213323,41.77882,0.7908095616465293,0.8678552724582794
-81.974138,41.88889,0.7937196426600434,0.8741738036358495
-81.76087,41.986791,0.796302045840559,0.8798042958066126
-81.507397,42.103735,0.799346065461105,0.8865206157806491
-81.277747,42.209026,0.8020942053419834,0.8925892242869478
-81.027969,42.247137,0.8059484570455827,0.8967297761114563
-80.682434,42.299511,0.811267471766246,0.902466720322216
-80.520506,42.324394,0.8137494184383826,0.9051741952280594
-80.516268,42.32491,0.8138158995830986,0.9052407727994248
-80.247448,42.3662,0.8179266978406868,0.9097464094560915
-79.77304002116283,42.54612253067354,0.8238809963926095,0.9211622648608755
-79.773257,42.546894,0.8238681506855092,0.9211843918954483
-78.939362,42.863611,0.8341789641054277,0.9413243758033224
-78.919777,42.965207,0.83328189597899,0.9447994620899953
-79.01,43.27,0.8280925702698945,0.9534278483908198
-79.171674,43.466339,0.8230275964987692,0.9577532826529759
-79.00233,43.527188,0.8251230551717719,0.9617149159710385
-78.845699,43.583283,0.8270567206453119,0.9653760089202685
-78.72028,43.625089,0.828638081136054,0.9682105430452275
-76.820034,43.628784,0.8600235207652022,0.9915771551724631
-76.69676,43.784899,0.8600842644482558,0.9980227186176057
-76.586147,43.924063,0.8601417222559312,1.003773376603651
-76.5,44.018459,0.8603576069490113,1.0078104664825573
-76.375,44.09631,0.8614116978453396,1.011811737446634
-75.318265,44.816231,0.8692867426729409,1.0475477173518262
-74.866898,45.00038,0.8741149954062415,1.0589689203003716
-73.347662,45.007253,0.8981205892201697,1.0786888095105536
-71.505087,45.008312,0.9270204686770652,1.1030872539718488
-71.405093,45.254912,0.9251752401874016,1.1119109242620437
-71.08482,45.30524,0.9294459000227284,1.1177387495550344
-70.660023,45.460223,0.9338502645167911,1.128154644014631
-70.304954,45.914795,0.9329321224421937,1.1466403462385335
-70.00014,46.693171,0.9266166168272961,1.174084874636857
-69.237086,47.447776,0.9273401994532879,1.206823926502753
-68.904781,47.184795,0.9360125532783988,1.2035085869739532
-68.234305,47.354629,0.9434801599364958,1.2176601600531274
-67.790353,47.066249,0.954201074004769,1.2152695763625083
-67.791412,45.702585,0.9740724780817116,1.17504719577397
-67.137344,45.137452,0.992239205997053,1.1676968917064348
-66.96466,44.8097,0.999704829138496,1.160540626600259
-68.03252,44.3252,0.990526102656572,1.1308198257119355
-69.06,43.98,0.9796215439601311,1.1058633101373523
-70.11617,43.68405,0.9672944265317506,1.0820733710901165
-70.645734,43.090083,0.967267976667757,1.0566947515448435
-70.815052,42.865187,0.9677141165586359,1.0475017275075795
-70.825103,42.334961,0.9749797221410801,1.0312642519461586
-70.494916,41.804735,0.987777859442016,1.0198698717364114
-70.080058,41.779879,0.9948562229557486,1.025076534503564
-70.184832,42.144999,0.9879864118064381,1.0346130043222779
-69.884799,41.922764,0.9959819601025174,1.0322101174356295
-69.965207,41.636994,0.9987474620500189,1.0224164348144673
-70.639895,41.475066,0.9900601791793704,1.0077898452030987
-71.120382,41.494651,0.9819294050302239,1.0015204580416452
-71.853826,41.320036,0.9722976870736102,0.9858039234760704
-72.295142,41.269755,0.9656958874821253,0.9780659441244046
-72.876166,41.220559,0.9567262112062472,0.9684600435175439
-73.647887,40.953239,0.9474367789495307,0.9495544075862883
-73.64826967311778,40.954623189546815,0.9474118545614455,0.9495920269445846
-73.71,40.931102,0.946690475808157,0.9480162147865427
-72.241166,41.11948,0.9686477898107492,0.974209493911227
-71.944828,40.930034,0.9761660228670618,0.9725754934933466
-73.345001,40.630001,0.9568572295169838,0.9437298355018069
-73.98212,40.627882,0.946149992669289,0.9348797537665293
-73.952325,40.75075,0.9450188113034383,0.939101968726771
-74.256754,40.47337,0.9435532455557187,0.9263184350273557
-73.96244,40.42763,0.9491454897477192,0.92893305801195
-74.178438,39.709256,0.9550059563208113,0.9036314264211348
-74.906042,38.939303,0.9525921237255337,0.8695742208169516
-74.980663,39.196497,0.9479344345348175,0.876584033321947
-75.200262,39.248354,0.9434516183581259,0.8751966881895954
-75.527813,39.498649,0.9345291599396027,0.878580969628339
-75.319867,38.959948,0.9451215576238768,0.8645302296342618
-75.071835,38.782032,0.9517601027378486,0.8623704670753467
-75.048385,38.448765,0.9565179781713776,0.8522722071585148
-75.05673,38.40412,0.956954320315184,0.850760363439444
-75.377538,38.01538,0.9563683926675851,0.8341444506804927
-75.60985,38.000032,0.9524625938613703,0.8304503770666458
-75.72205,37.93705,0.9512897172210837,0.8269260180292863
-76.23287,38.319215,0.9373515533776301,0.8319533831948838
-76.35,39.15,0.924699294673296,0.8565457096155752
-76.542725,38.717615,0.9268152627993235,0.8403266336554183
-76.32933,38.08326,0.938653157582065,0.8232093377851952
-76.989895,38.239733,0.92494511878036,0.8192303172564032
-76.301619,37.917948,0.9412521183909277,0.8183782539740481
-76.258739,36.966402,0.9541530883371921,0.7889970199701347
-75.9718,36.897261,0.9601998862041188,0.790801673663628
-75.868076,36.55118,0.9665109375531553,0.7813756704562024
-75.86807699930638,36.551179995069305,0.9665109195721204,0.7813756563059114
-75.72731,35.550518,0.9819356068328828,0.7519581246050532
-76.36337,34.808625,0.9797174548646546,0.7196171203687893
-77.397635,34.51201,0.9641911647671514,0.6956937741841981
-78.05496,33.92547,0.9590782771822433,0.6679520778803631
-78.554114,33.861422,0.9503984900376125,0.6590116111220117
-79.06067,33.49395,0.9451885476235947,0.6403503805288927
-79.20357,33.15839,0.9464792862000472,0.6276903117810122
-80.301325,32.509355,0.9329128055162019,0.5919891448509303
-80.865007,32.033161,0.9274129507744481,0.5691117962419647
-81.33629,31.44049,0.9249106345787467,0.5437363708395107
-81.490473,30.72983,0.9299421117842681,0.5188128448401261
-81.31371,30.03552,0.9414160014685614,0.4989174701028637
-80.979832,29.179899,0.9579837379478153,0.47612483880891426
-80.535585,28.47213,0.9752189671956909,0.45978086873782775
-80.53004,28.040072,0.9803242474399446,0.44612018443574236
-80.056539,26.88,1.0035811680136915,0.4161628899327996
-80.088015,26.205765,1.010748810445174,0.3944182669648876
-80.13156,25.816775,1.014336162175657,0.38151656247214794
-80.38103,25.20616,1.0160857379889627,0.3586125647359712
-80.679799,25.079916,1.0111612809018449,0.35024664821551654
-81.171913,25.201098,0.999272100918941,0.34690454332848186
-81.330121,25.639753,0.9909476785167685,0.3585087489114115
-81.710072,25.869946,0.9802768412730639,0.3603869090312279
-82.239781,26.729842,0.9594703354932695,0.38033857613504324
-82.70515,27.49504,0.9412226216875068,0.3984290640732315
-82.85526,27.88624,0.9337810621226323,0.4089543880356721
-82.649885,28.55017,0.9307460545501216,0.43308020376686984
-82.93,29.1,0.918900184027266,0.44703935671246003
-83.70959,29.93656,0.8937593525530898,0.46386694499916403
-84.099797,30.09005,0.8841132662447427,0.46382642844338623
-85.10882,29.63615,0.8681472691794117,0.43622806414630577
-85.28784,29.68612,0.8639204017129231,0.4356132948956707
-85.7731,30.15261,0.8490581652167205,0.4448565473832077
-86.40007,30.40016,0.8335926281958645,0.4453410485440457
-87.530388,30.274199,0.8114652052701747,0.4277162546850566
-88.417802,30.384812,0.7919409375524107,0.42106961784100916
-89.18049,30.31598,0.776694677079078,0.41011439813238987
-89.59370206229862,30.160042658314293,0.7695111640310726,0.4002925604095937
-89.413735,29.89419,0.7757791504842367,0.39345437549262796
-89.43,29.48864,0.7792396999381627,0.3797808426725522
-89.21767,29.29108,0.7855850345527443,0.37562372945697864
-89.408387,29.159771,0.7827789137157312,0.3690954469995829
-89.77928,29.30714,0.7735401741523263,0.3698135596695242
-90.15463,29.11743,0.7673178422895818,0.35930585820821875
-90.880225,29.148535,0.7515736903386898,0.3523587521609992
-91.626785,29.677,0.7309671976481973,0.3620354515029319
-92.49906,29.5523,0.7134621762038177,0.34871637090891466
-93.22637,29.78375,0.6959589496400405,0.3490911624608089
-93.84842,29.71363,0.6832351626353038,0.34050544678043315
-94.690003,29.479932,0.6670521778666219,0.3243562120669766
